DATE,CORN_MID,F1(.35),F2(.3),F3(.35),CORN_NAV,ROLL,C Day Before Roll,C Day After Roll,C Jan,C Feb,C Mar,C April,C May,C June,C July,C Aug,C Sept,C Oct,C Nov,C Dec,C 2012,C 2013,C 2014,C 2015,C 2016,C 2017,C 2018,C 2019,C 2020,C WASDE,C WASDE + CP,C Grain Stocks,C Prospective Plantings,C Acreage Report, C Cattle on Feed,C Hogs & Pigs
5/1/2018,18.380,405.75,412.75,420.25,18.3779,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4/30/2018,18.190,400.75,407.50,416.00,18.1638,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4/27/2018,18.120,398.50,405.50,414.50,18.0791,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4/26/2018,17.960,395.25,402.25,411.25,17.9366,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4/25/2018,17.950,395.75,403.00,412.25,17.9706,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4/24/2018,17.736,390.00,397.25,406.50,17.7152,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4/23/2018,17.620,387.50,395.00,404.25,17.6118,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4/20/2018,17.561,385.50,393.00,402.50,17.5273,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4/19/2018,17.780,391.00,398.50,408.00,17.7745,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4/18/2018,17.780,391.75,399.25,408.50,17.8048,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4/17/2018,17.700,389.25,396.75,406.00,17.6942,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4/16/2018,17.760,391.00,398.25,407.25,17.7619,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4/13/2018,17.880,394.50,401.50,410.75,17.9153,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4/12/2018,18.060,397.25,404.25,413.50,18.0401,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4/11/2018,17.969,395.75,402.75,412.00,17.9742,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4/10/2018,18.100,397.75,404.75,414.00,18.0641,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
4/9/2018,18.139,399.00,406.00,414.75,18.1131,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4/6/2018,18.025,397.00,404.00,412.50,18.0210,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4/5/2018,18.080,398.25,404.75,413.25,18.0649,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4/4/2018,17.660,389.75,396.75,405.00,17.6975,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4/3/2018,17.995,397.25,404.25,412.25,18.0288,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4/2/2018,17.960,395.75,402.75,411.25,17.9704,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3/29/2018,17.960,396.25,403.25,411.50,17.9905,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
3/28/2018,17.320,382.25,389.00,397.00,17.3581,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3/27/2018,17.340,382.50,389.00,397.00,17.3625,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3/26/2018,17.370,382.50,389.00,396.75,17.3596,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3/23/2018,17.440,385.75,392.00,399.25,17.4905,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3/22/2018,17.420,384.25,390.50,398.00,17.4301,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3/21/2018,17.340,383.00,389.50,396.75,17.3786,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3/20/2018,17.360,382.50,389.75,397.25,17.3826,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3/19/2018,17.410,383.25,390.00,397.50,17.4026,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3/16/2018,17.690,391.00,396.75,403.75,17.7127,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3/15/2018,17.860,394.50,400.00,406.25,17.8528,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3/14/2018,17.960,396.75,402.25,407.75,17.9425,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3/13/2018,18.050,399.75,404.50,409.75,18.0519,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/9/2018,17.970,390.50,398.00,407.25,17.9663,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3/8/2018,18.100,393.50,400.50,410.25,18.0977,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
3/7/2018,17.850,387.25,394.50,406.25,17.8545,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3/6/2018,17.885,388.25,395.50,406.50,17.8891,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3/5/2018,17.860,387.25,394.50,406.00,17.8526,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3/2/2018,17.760,385.25,392.50,404.25,17.7672,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3/1/2018,17.840,386.25,393.50,404.75,17.8076,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2/28/2018,17.610,382.00,389.50,401.50,17.6354,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2/27/2018,17.520,379.25,387.00,400.00,17.5349,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2/26/2018,17.460,377.25,385.00,399.00,17.4611,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2/23/2018,17.350,374.50,382.25,397.25,17.3532,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2/22/2018,17.350,374.75,382.50,397.25,17.3636,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2/21/2018,17.320,374.00,381.75,396.50,17.3307,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2/20/2018,17.290,373.75,381.50,396.00,17.3165,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2/16/2018,17.350,375.00,382.75,397.00,17.3701,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2/15/2018,17.410,375.50,383.00,397.50,17.3932,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2/14/2018,17.320,374.75,382.50,396.50,17.3599,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2/13/2018,17.310,374.25,382.00,396.00,17.3383,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2/12/2018,17.360,374.75,382.50,397.00,17.3695,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2/9/2018,17.150,369.75,377.50,392.25,17.1485,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2/8/2018,17.230,373.25,381.00,395.00,17.2981,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2/7/2018,17.250,372.75,380.25,394.75,17.2769,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2/6/2018,17.190,371.25,378.75,393.50,17.2138,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2/5/2018,16.980,366.50,374.25,389.50,17.0149,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2/2/2018,17.110,369.50,377.25,392.50,17.1514,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2/1/2018,17.140,370.00,377.75,393.25,17.1807,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1/31/2018,17.150,369.50,377.25,393.25,17.1665,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1/30/2018,17.130,369.75,377.50,393.50,17.1787,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1/29/2018,17.060,367.00,375.00,391.50,17.0702,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1/26/2018,16.980,365.00,373.25,389.50,16.9842,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1/25/2018,16.960,363.75,371.75,388.50,16.9309,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1/24/2018,16.960,364.75,373.00,389.50,16.9805,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1/23/2018,16.800,359.75,368.00,385.00,16.7630,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1/22/2018,16.790,360.50,369.00,385.75,16.8013,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1/19/2018,16.810,360.75,369.00,385.75,16.8063,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1/18/2018,16.780,359.50,367.75,385.00,16.7604,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1/17/2018,16.820,361.00,369.25,386.00,16.8216,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1/16/2018,16.670,356.75,365.00,382.50,16.6418,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1/12/2018,16.610,354.75,362.75,380.50,16.5489,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
1/11/2018,16.700,357.00,365.00,382.75,16.6549,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1/10/2018,16.690,357.00,365.00,382.75,16.6559,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1/9/2018,16.670,357.25,365.50,382.50,16.6640,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1/8/2018,16.580,355.50,363.75,381.00,16.5897,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1/5/2018,16.755,359.25,367.50,384.50,16.7566,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1/4/2018,16.780,359.25,367.75,384.50,16.7632,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1/3/2018,16.840,361.25,369.50,386.00,16.8437,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1/2/2018,16.845,361.25,369.75,386.50,16.8558,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12/29/2017,16.767,359.00,367.25,384.00,16.7488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12/28/2017,16.770,360.25,369.00,385.50,16.8187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12/27/2017,16.861,362.25,370.50,386.75,16.8907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12/26/2017,16.800,361.00,369.50,385.75,16.8423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12/22/2017,16.810,360.50,368.75,384.50,16.8056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
12/21/2017,16.760,359.50,367.75,383.75,16.7677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12/20/2017,16.670,357.50,366.00,382.50,16.6928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12/19/2017,16.620,355.75,364.25,380.75,16.6145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12/18/2017,16.580,355.25,363.75,380.00,16.5890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12/15/2017,16.570,355.75,364.25,380.00,16.6049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12/14/2017,16.670,356.75,365.00,380.75,16.6457,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12/13/2017,16.680,357.25,365.50,381.25,16.6693,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/11/2017,16.700,349.00,357.25,381.50,16.6771,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12/8/2017,16.840,352.75,361.00,385.00,16.8470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12/7/2017,16.810,351.50,360.00,384.00,16.7995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12/6/2017,16.830,352.75,361.00,385.25,16.8545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12/5/2017,16.910,353.75,362.25,386.00,16.9011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12/4/2017,16.880,353.50,362.00,385.50,16.8867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12/1/2017,17.080,358.75,366.50,389.75,17.1037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11/30/2017,16.990,355.75,363.75,387.25,16.9793,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11/29/2017,16.920,353.50,361.50,386.25,16.8957,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11/28/2017,16.720,349.75,358.00,382.75,16.7312,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11/27/2017,16.830,351.75,360.00,384.50,16.8205,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11/24/2017,16.930,355.00,363.25,387.50,16.9673,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11/22/2017,17.030,357.00,365.25,389.00,17.0546,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11/21/2017,16.980,356.25,364.50,388.00,17.0180,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11/20/2017,17.010,356.50,364.75,388.00,17.0266,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11/17/2017,16.970,355.00,363.50,387.25,16.9734,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
11/16/2017,16.690,349.00,357.50,381.50,16.7034,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11/15/2017,16.810,351.00,359.25,383.00,16.7854,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11/14/2017,16.780,350.50,359.00,383.00,16.7744,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11/13/2017,16.960,355.00,363.50,387.25,16.9791,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11/10/2017,17.040,356.75,365.25,389.25,17.0645,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11/9/2017,17.000,354.75,363.50,387.50,16.9825,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
11/8/2017,17.230,361.25,369.75,393.75,17.2758,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11/7/2017,17.270,361.00,369.75,393.50,17.2688,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11/6/2017,17.270,361.50,370.25,393.25,17.2812,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11/3/2017,17.320,362.00,370.75,393.50,17.3014,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11/2/2017,17.401,364.00,372.50,395.00,17.3854,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11/1/2017,17.290,361.75,370.50,393.25,17.2937,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10/30/2017,17.350,362.75,371.50,394.50,17.3455,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10/27/2017,17.340,362.50,371.25,394.50,17.3387,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10/26/2017,17.410,364.50,373.25,396.25,17.4301,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10/25/2017,17.460,365.25,373.75,396.50,17.4545,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10/24/2017,17.525,366.75,375.50,398.00,17.5283,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10/23/2017,17.470,365.25,374.00,396.75,17.4638,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10/20/2017,17.190,358.50,367.25,391.25,17.1722,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
10/19/2017,17.340,362.75,371.25,394.50,17.3525,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10/18/2017,17.330,362.25,370.75,393.50,17.3227,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10/17/2017,17.400,363.75,372.00,394.50,17.3818,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10/16/2017,17.440,364.25,372.75,395.75,17.4208,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10/13/2017,17.510,366.50,375.25,398.25,17.5331,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10/12/2017,17.360,362.75,371.75,394.75,17.3701,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
10/11/2017,17.200,359.50,368.00,392.25,17.2255,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10/10/2017,17.340,362.75,371.50,395.25,17.3763,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10/9/2017,17.390,362.75,371.75,395.75,17.3884,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10/6/2017,17.410,363.25,372.00,396.50,17.4129,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10/5/2017,17.370,362.50,371.50,395.75,17.3846,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10/4/2017,17.300,361.25,370.25,394.00,17.3201,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10/3/2017,17.360,362.25,371.25,395.25,17.3712,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10/2/2017,17.470,364.25,373.00,397.00,17.4573,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9/29/2017,17.640,367.75,376.25,399.50,17.6020,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
9/28/2017,17.480,365.25,373.75,397.00,17.4887,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9/27/2017,17.555,366.75,375.75,399.00,17.5740,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9/26/2017,17.470,365.25,373.75,396.75,17.4872,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9/25/2017,17.520,366.50,374.75,397.00,17.5272,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9/22/2017,17.480,366.00,374.50,396.50,17.5088,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
9/21/2017,17.370,363.00,371.25,393.50,17.3701,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9/20/2017,17.370,362.50,371.00,392.75,17.3479,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9/19/2017,17.280,360.75,369.25,391.25,17.2720,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9/18/2017,17.410,364.00,372.50,394.50,17.4235,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
